episode,shaped_reward,success,steps
43941,9.43000000,1,58
43942,9.17000000,1,84
43943,9.23000000,1,78
43944,8.75000000,1,126
43945,9.46000000,1,55
43946,9.16000000,1,85
43947,9.22000000,1,79
43948,9.31000000,1,70
43949,9.12000000,1,89
43950,9.33000000,1,68
43951,9.16000000,1,85
43952,8.80000000,1,121
43953,9.02000000,1,99
43954,8.99000000,1,102
43955,9.14000000,1,87
43956,8.88000000,1,113
43957,8.97000000,1,104
43958,9.29000000,1,72
43959,9.28000000,1,73
43960,9.16000000,1,85
43961,9.44000000,1,57
43962,9.47000000,1,54
43963,9.26000000,1,75
43964,8.87000000,1,114
43965,9.36000000,1,65
43966,9.45000000,1,56
43967,9.21000000,1,80
43968,9.27000000,1,74
43969,9.39000000,1,62
43970,8.92000000,1,109
43971,9.20000000,1,81
43972,8.70000000,1,131
43973,9.03000000,1,98
43974,9.45000000,1,56
43975,9.55000000,1,46
43976,9.34000000,1,67
43977,9.20000000,1,81
43978,8.98000000,1,103
43979,9.37000000,1,64
43980,9.33000000,1,68
43981,9.29000000,1,72
43982,9.55000000,1,46
43983,9.53000000,1,48
43984,9.41000000,1,60
43985,9.29000000,1,72
43986,9.49000000,1,52
43987,8.86000000,1,115
43988,9.18000000,1,83
43989,9.67000000,1,34
43990,9.22000000,1,79
43991,9.16000000,1,85
43992,9.11000000,1,90
43993,9.29000000,1,72
43994,9.27000000,1,74
43995,9.03000000,1,98
43996,-10.28000000,0,29
43997,8.99000000,1,102
43998,9.36000000,1,65
43999,8.95000000,1,106
44000,9.10000000,1,91
44001,-10.54000000,0,55
44002,9.27000000,1,74
44003,9.01000000,1,100
44004,9.33000000,1,68
44005,9.25000000,1,76
44006,9.58000000,1,43
44007,9.31000000,1,70
44008,9.49000000,1,52
44009,8.99000000,1,102
44010,9.50000000,1,51
44011,9.58000000,1,43
44012,8.01000000,1,200
44013,9.34000000,1,67
44014,8.99000000,1,102
44015,9.16000000,1,85
44016,9.37000000,1,64
44017,-10.13000000,0,14
44018,9.11000000,1,90
44019,9.54000000,1,47
44020,9.17000000,1,84
44021,9.48000000,1,53
44022,9.41000000,1,60
44023,9.11000000,1,90
44024,9.24000000,1,77
44025,8.84000000,1,117
44026,8.68000000,1,133
44027,9.55000000,1,46
44028,8.37000000,1,164
44029,9.40000000,1,61
44030,9.37000000,1,64
44031,9.55000000,1,46
44032,8.28000000,1,173
44033,9.39000000,1,62
44034,8.95000000,1,106
44035,9.43000000,1,58
44036,9.47000000,1,54
44037,-10.25000000,0,26
44038,-10.09000000,0,10
44039,9.08000000,1,93
44040,8.99000000,1,102
44041,9.20000000,1,81
44042,9.36000000,1,65
44043,9.40000000,1,61
44044,9.37000000,1,64
44045,9.24000000,1,77
44046,9.60000000,1,41
44047,9.55000000,1,46
44048,9.40000000,1,61
44049,8.98000000,1,103
44050,9.45000000,1,56
44051,8.89000000,1,112
44052,8.99000000,1,102
44053,9.64000000,1,37
44054,-10.52000000,0,53
44055,9.23000000,1,78
44056,8.77000000,1,124
44057,9.36000000,1,65
44058,9.53000000,1,48
44059,9.12000000,1,89
44060,9.49000000,1,52
44061,9.50000000,1,51
44062,9.27000000,1,74
44063,9.37000000,1,64
44064,9.17000000,1,84
44065,9.50000000,1,51
44066,7.60000000,1,241
44067,8.93000000,1,108
44068,9.20000000,1,81
44069,9.33000000,1,68
44070,9.39000000,1,62
44071,9.47000000,1,54
44072,9.47000000,1,54
44073,8.92000000,1,109
44074,9.30000000,1,71
44075,9.11000000,1,90
44076,9.05000000,1,96
44077,9.12000000,1,89
44078,9.48000000,1,53
44079,9.24000000,1,77
44080,9.38000000,1,63
44081,-10.71000000,0,72
44082,9.44000000,1,57
44083,9.19000000,1,82
44084,9.55000000,1,46
44085,9.05000000,1,96
44086,9.41000000,1,60
44087,9.29000000,1,72
44088,9.48000000,1,53
44089,9.50000000,1,51
44090,8.77000000,1,124
44091,9.13000000,1,88
44092,9.38000000,1,63
44093,8.91000000,1,110
44094,8.66000000,1,135
44095,9.41000000,1,60
44096,9.37000000,1,64
44097,-10.43000000,0,44
44098,8.65000000,1,136
44099,-10.20000000,0,21
44100,9.25000000,1,76
44101,9.54000000,1,47
44102,9.35000000,1,66
44103,9.18000000,1,83
44104,9.33000000,1,68
44105,8.83000000,1,118
44106,8.95000000,1,106
44107,9.27000000,1,74
44108,9.23000000,1,78
44109,9.32000000,1,69
44110,9.09000000,1,92
44111,9.59000000,1,42
44112,9.07000000,1,94
44113,9.26000000,1,75
44114,8.79000000,1,122
44115,9.63000000,1,38
44116,9.11000000,1,90
44117,9.24000000,1,77
44118,9.23000000,1,78
44119,9.56000000,1,45
44120,-10.26000000,0,27
44121,9.33000000,1,68
44122,9.21000000,1,80
44123,9.57000000,1,44
44124,9.17000000,1,84
44125,9.30000000,1,71
44126,9.46000000,1,55
44127,8.83000000,1,118
44128,9.24000000,1,77
44129,9.32000000,1,69
44130,9.52000000,1,49
44131,8.82000000,1,119
44132,9.35000000,1,66
44133,9.17000000,1,84
44134,9.39000000,1,62
44135,9.16000000,1,85
44136,9.13000000,1,88
44137,8.99000000,1,102
44138,9.18000000,1,83
44139,8.81000000,1,120
44140,9.64000000,1,37
44141,9.07000000,1,94
44142,9.24000000,1,77
44143,9.53000000,1,48
44144,9.45000000,1,56
44145,9.51000000,1,50
44146,9.25000000,1,76
44147,9.34000000,1,67
44148,8.92000000,1,109
44149,8.73000000,1,128
44150,9.52000000,1,49
44151,9.20000000,1,81
44152,9.04000000,1,97
44153,8.70000000,1,131
44154,9.29000000,1,72
44155,9.21000000,1,80
44156,9.22000000,1,79
44157,9.23000000,1,78
44158,9.44000000,1,57
44159,9.18000000,1,83
44160,9.27000000,1,74
44161,9.62000000,1,39
44162,9.19000000,1,82
44163,8.86000000,1,115
44164,9.35000000,1,66
44165,8.78000000,1,123
44166,-10.24000000,0,25
44167,9.30000000,1,71
44168,9.14000000,1,87
44169,9.30000000,1,71
44170,-10.08000000,0,9
44171,9.02000000,1,99
44172,-10.58000000,0,59
44173,9.27000000,1,74
44174,9.54000000,1,47
44175,9.40000000,1,61
44176,9.05000000,1,96
44177,9.40000000,1,61
44178,9.47000000,1,54
44179,9.35000000,1,66
44180,9.26000000,1,75
44181,9.11000000,1,90
44182,9.67000000,1,34
44183,8.46000000,1,155
44184,-10.34000000,0,35
44185,8.98000000,1,103
44186,9.60000000,1,41
44187,9.48000000,1,53
44188,9.43000000,1,58
44189,9.37000000,1,64
44190,9.26000000,1,75
44191,8.95000000,1,106
44192,-10.16000000,0,17
44193,9.63000000,1,38
44194,9.51000000,1,50
44195,9.54000000,1,47
44196,9.52000000,1,49
44197,9.42000000,1,59
44198,9.41000000,1,60
44199,9.22000000,1,79
44200,-10.20000000,0,21
44201,9.52000000,1,49
44202,9.10000000,1,91
44203,8.72000000,1,129
44204,9.36000000,1,65
44205,8.43000000,1,158
44206,9.35000000,1,66
44207,9.46000000,1,55
44208,9.09000000,1,92
44209,9.12000000,1,89
44210,8.80000000,1,121
44211,9.58000000,1,43
44212,9.27000000,1,74
44213,9.21000000,1,80
44214,8.96000000,1,105
44215,8.35000000,1,166
44216,9.29000000,1,72
44217,8.38000000,1,163
44218,9.23000000,1,78
44219,9.30000000,1,71
44220,9.27000000,1,74
44221,9.29000000,1,72
44222,9.42000000,1,59
44223,9.32000000,1,69
44224,9.38000000,1,63
44225,9.60000000,1,41
44226,-10.12000000,0,13
44227,9.15000000,1,86
44228,9.29000000,1,72
44229,9.01000000,1,100
44230,9.41000000,1,60
44231,9.33000000,1,68
44232,8.95000000,1,106
44233,9.29000000,1,72
44234,9.10000000,1,91
44235,9.57000000,1,44
44236,9.27000000,1,74
44237,8.75000000,1,126
44238,9.37000000,1,64
44239,8.93000000,1,108
44240,9.32000000,1,69
44241,9.28000000,1,73
44242,9.37000000,1,64
44243,9.32000000,1,69
44244,-10.99000000,0,100
44245,8.72000000,1,129
44246,9.40000000,1,61
44247,8.89000000,1,112
44248,8.90000000,1,111
44249,9.13000000,1,88
44250,-10.42000000,0,43
44251,9.00000000,1,101
44252,8.91000000,1,110
44253,9.62000000,1,39
44254,9.07000000,1,94
44255,9.62000000,1,39
44256,9.48000000,1,53
44257,9.09000000,1,92
44258,-10.51000000,0,52
44259,9.20000000,1,81
44260,8.76000000,1,125
44261,-10.43000000,0,44
44262,9.53000000,1,48
44263,9.22000000,1,79
44264,9.13000000,1,88
44265,9.53000000,1,48
44266,9.36000000,1,65
44267,9.30000000,1,71
44268,-10.16000000,0,17
44269,9.31000000,1,70
44270,9.05000000,1,96
44271,9.33000000,1,68
44272,9.39000000,1,62
44273,9.38000000,1,63
44274,9.44000000,1,57
44275,8.61000000,1,140
44276,9.44000000,1,57
44277,9.27000000,1,74
44278,9.36000000,1,65
44279,9.33000000,1,68
44280,9.23000000,1,78
44281,9.06000000,1,95
44282,9.46000000,1,55
44283,9.28000000,1,73
44284,9.33000000,1,68
44285,9.25000000,1,76
44286,9.23000000,1,78
44287,9.24000000,1,77
44288,9.06000000,1,95
44289,9.33000000,1,68
44290,9.38000000,1,63
44291,9.16000000,1,85
44292,-10.05000000,0,6
44293,8.93000000,1,108
44294,9.16000000,1,85
44295,9.41000000,1,60
44296,9.30000000,1,71
44297,9.33000000,1,68
44298,9.37000000,1,64
44299,9.34000000,1,67
44300,9.44000000,1,57
44301,9.06000000,1,95
44302,-10.46000000,0,47
44303,8.76000000,1,125
44304,9.07000000,1,94
44305,9.06000000,1,95
44306,9.31000000,1,70
44307,-10.09000000,0,10
44308,9.50000000,1,51
44309,9.21000000,1,80
44310,8.65000000,1,136
44311,9.44000000,1,57
44312,9.41000000,1,60
44313,9.41000000,1,60
44314,9.11000000,1,90
44315,9.22000000,1,79
44316,8.74000000,1,127
44317,-10.18000000,0,19
44318,8.88000000,1,113
44319,9.50000000,1,51
44320,9.20000000,1,81
44321,9.33000000,1,68
44322,9.23000000,1,78
44323,9.26000000,1,75
44324,9.49000000,1,52
44325,9.54000000,1,47
44326,9.03000000,1,98
44327,8.79000000,1,122
44328,9.24000000,1,77
44329,9.65000000,1,36
44330,8.80000000,1,121
44331,9.05000000,1,96
44332,9.46000000,1,55
44333,9.23000000,1,78
44334,9.36000000,1,65
44335,8.64000000,1,137
44336,9.05000000,1,96
44337,9.16000000,1,85
44338,9.13000000,1,88
44339,9.35000000,1,66
44340,9.51000000,1,50
44341,8.52000000,1,149
44342,9.52000000,1,49
44343,9.59000000,1,42
44344,9.51000000,1,50
44345,8.69000000,1,132
44346,8.92000000,1,109
44347,9.12000000,1,89
44348,9.21000000,1,80
44349,9.09000000,1,92
44350,9.26000000,1,75
44351,9.27000000,1,74
44352,9.27000000,1,74
44353,9.33000000,1,68
44354,8.87000000,1,114
44355,9.27000000,1,74
44356,9.30000000,1,71
44357,9.33000000,1,68
44358,9.32000000,1,69
44359,9.00000000,1,101
44360,8.89000000,1,112
44361,9.59000000,1,42
44362,8.97000000,1,104
44363,9.16000000,1,85
44364,9.24000000,1,77
44365,8.88000000,1,113
44366,9.10000000,1,91
44367,8.67000000,1,134
44368,9.64000000,1,37
44369,9.62000000,1,39
44370,9.41000000,1,60
44371,9.42000000,1,59
44372,9.59000000,1,42
44373,8.97000000,1,104
44374,9.59000000,1,42
44375,8.67000000,1,134
44376,8.98000000,1,103
44377,9.50000000,1,51
44378,9.33000000,1,68
44379,8.63000000,1,138
44380,9.47000000,1,54
44381,8.52000000,1,149
44382,9.35000000,1,66
44383,9.26000000,1,75
44384,9.16000000,1,85
44385,9.21000000,1,80
44386,9.16000000,1,85
44387,9.39000000,1,62
44388,9.23000000,1,78
44389,9.26000000,1,75
44390,9.25000000,1,76
44391,9.27000000,1,74
44392,9.55000000,1,46
44393,9.49000000,1,52
44394,9.63000000,1,38
44395,9.30000000,1,71
44396,9.54000000,1,47
44397,8.58000000,1,143
44398,8.93000000,1,108
44399,9.14000000,1,87
44400,9.37000000,1,64
44401,9.55000000,1,46
44402,8.99000000,1,102
44403,9.42000000,1,59
44404,9.57000000,1,44
44405,9.49000000,1,52
44406,9.54000000,1,47
44407,9.45000000,1,56
44408,9.27000000,1,74
44409,9.61000000,1,40
44410,9.04000000,1,97
44411,9.24000000,1,77
44412,9.34000000,1,67
44413,8.95000000,1,106
44414,9.08000000,1,93
44415,9.45000000,1,56
44416,9.26000000,1,75
44417,-10.39000000,0,40
44418,8.90000000,1,111
44419,8.57000000,1,144
44420,9.59000000,1,42
44421,9.28000000,1,73
44422,9.52000000,1,49
44423,9.10000000,1,91
44424,9.37000000,1,64
44425,9.38000000,1,63
44426,9.34000000,1,67
44427,9.57000000,1,44
44428,9.12000000,1,89
44429,9.13000000,1,88
44430,9.65000000,1,36
44431,9.56000000,1,45
44432,9.19000000,1,82
44433,9.14000000,1,87
44434,8.33000000,1,168
44435,9.23000000,1,78
44436,9.21000000,1,80
44437,9.17000000,1,84
44438,9.29000000,1,72
44439,9.45000000,1,56
44440,9.49000000,1,52
44441,9.01000000,1,100
44442,9.25000000,1,76
44443,9.54000000,1,47
44444,9.59000000,1,42
44445,9.57000000,1,44
44446,9.53000000,1,48
44447,8.51000000,1,150
44448,9.25000000,1,76
44449,9.39000000,1,62
44450,9.47000000,1,54
44451,9.35000000,1,66
44452,8.67000000,1,134
44453,9.27000000,1,74
44454,9.24000000,1,77
44455,9.57000000,1,44
44456,8.40000000,1,161
44457,9.04000000,1,97
44458,9.36000000,1,65
44459,9.28000000,1,73
44460,9.17000000,1,84
44461,9.36000000,1,65
44462,9.45000000,1,56
44463,9.23000000,1,78
44464,9.32000000,1,69
44465,9.25000000,1,76
44466,8.69000000,1,132
44467,9.17000000,1,84
44468,9.02000000,1,99
44469,9.10000000,1,91
44470,9.15000000,1,86
44471,-10.39000000,0,40
44472,9.45000000,1,56
44473,8.68000000,1,133
44474,-10.29000000,0,30
44475,9.11000000,1,90
44476,9.10000000,1,91
44477,9.20000000,1,81
44478,9.16000000,1,85
44479,9.22000000,1,79
44480,9.22000000,1,79
44481,9.33000000,1,68
44482,9.07000000,1,94
44483,9.58000000,1,43
44484,9.50000000,1,51
44485,-10.71000000,0,72
44486,9.16000000,1,85
44487,9.39000000,1,62
44488,9.43000000,1,58
44489,9.28000000,1,73
44490,9.25000000,1,76
44491,9.14000000,1,87
44492,9.33000000,1,68
44493,9.45000000,1,56
44494,9.35000000,1,66
44495,9.53000000,1,48
44496,9.41000000,1,60
44497,8.57000000,1,144
44498,8.92000000,1,109
44499,9.15000000,1,86
44500,9.44000000,1,57
44501,9.22000000,1,79
44502,8.60000000,1,141
44503,8.97000000,1,104
44504,9.08000000,1,93
44505,-10.82000000,0,83
44506,9.61000000,1,40
44507,9.32000000,1,69
44508,9.21000000,1,80
44509,9.00000000,1,101
44510,8.99000000,1,102
44511,9.52000000,1,49
44512,9.34000000,1,67
44513,9.32000000,1,69
44514,9.37000000,1,64
44515,8.14000000,1,187
44516,8.75000000,1,126
44517,9.39000000,1,62
44518,8.71000000,1,130
44519,9.35000000,1,66
44520,8.88000000,1,113
44521,9.07000000,1,94
44522,9.11000000,1,90
44523,9.11000000,1,90
44524,9.09000000,1,92
44525,9.58000000,1,43
44526,8.60000000,1,141
44527,8.80000000,1,121
44528,9.55000000,1,46
44529,9.10000000,1,91
44530,9.57000000,1,44
44531,9.39000000,1,62
44532,9.11000000,1,90
44533,9.31000000,1,70
44534,9.12000000,1,89
44535,9.41000000,1,60
44536,8.84000000,1,117
44537,9.17000000,1,84
44538,9.32000000,1,69
44539,9.10000000,1,91
44540,9.16000000,1,85
44541,9.18000000,1,83
44542,8.56000000,1,145
44543,9.24000000,1,77
44544,9.34000000,1,67
44545,9.50000000,1,51
44546,9.21000000,1,80
44547,9.33000000,1,68
44548,8.99000000,1,102
44549,8.80000000,1,121
44550,9.30000000,1,71
44551,9.28000000,1,73
44552,9.48000000,1,53
44553,9.59000000,1,42
44554,9.21000000,1,80
44555,9.29000000,1,72
44556,9.32000000,1,69
44557,9.18000000,1,83
44558,9.31000000,1,70
44559,9.27000000,1,74
44560,9.28000000,1,73
44561,9.38000000,1,63
44562,8.66000000,1,135
44563,9.49000000,1,52
44564,9.34000000,1,67
44565,9.30000000,1,71
44566,9.54000000,1,47
44567,9.30000000,1,71
44568,9.33000000,1,68
44569,9.14000000,1,87
44570,9.70000000,1,31
44571,9.45000000,1,56
44572,9.02000000,1,99
44573,9.52000000,1,49
44574,9.00000000,1,101
44575,9.28000000,1,73
44576,9.29000000,1,72
44577,9.43000000,1,58
44578,9.17000000,1,84
44579,9.02000000,1,99
44580,9.52000000,1,49
44581,9.28000000,1,73
44582,9.19000000,1,82
44583,8.65000000,1,136
44584,9.14000000,1,87
44585,9.41000000,1,60
44586,8.73000000,1,128
44587,8.75000000,1,126
44588,9.20000000,1,81
44589,9.46000000,1,55
44590,9.46000000,1,55
44591,8.95000000,1,106
44592,9.35000000,1,66
44593,9.04000000,1,97
44594,9.32000000,1,69
44595,8.92000000,1,109
44596,-10.29000000,0,30
44597,8.67000000,1,134
44598,9.59000000,1,42
44599,9.27000000,1,74
44600,9.24000000,1,77
44601,8.65000000,1,136
44602,9.05000000,1,96
44603,9.38000000,1,63
44604,9.02000000,1,99
44605,9.38000000,1,63
44606,9.46000000,1,55
44607,9.08000000,1,93
44608,9.55000000,1,46
44609,9.05000000,1,96
44610,8.85000000,1,116
44611,9.28000000,1,73
44612,-10.35000000,0,36
44613,9.42000000,1,59
44614,8.97000000,1,104
44615,9.04000000,1,97
44616,9.21000000,1,80
44617,9.08000000,1,93
44618,8.97000000,1,104
44619,8.36000000,1,165
44620,-10.25000000,0,26
44621,9.27000000,1,74
44622,9.25000000,1,76
44623,9.09000000,1,92
44624,9.42000000,1,59
44625,9.01000000,1,100
44626,9.24000000,1,77
44627,9.04000000,1,97
44628,9.49000000,1,52
44629,-10.29000000,0,30
44630,9.17000000,1,84
44631,9.09000000,1,92
44632,9.42000000,1,59
44633,8.97000000,1,104
44634,9.00000000,1,101
44635,9.25000000,1,76
44636,9.35000000,1,66
44637,9.58000000,1,43
44638,9.17000000,1,84
44639,9.41000000,1,60
44640,9.21000000,1,80
44641,9.49000000,1,52
44642,9.12000000,1,89
44643,-10.28000000,0,29
44644,9.03000000,1,98
44645,9.59000000,1,42
44646,9.41000000,1,60
44647,9.29000000,1,72
44648,9.45000000,1,56
44649,9.26000000,1,75
44650,9.49000000,1,52
44651,9.43000000,1,58
44652,9.12000000,1,89
44653,8.86000000,1,115
44654,9.35000000,1,66
44655,9.53000000,1,48
44656,9.59000000,1,42
44657,9.45000000,1,56
44658,9.35000000,1,66
44659,9.36000000,1,65
44660,9.32000000,1,69
44661,9.24000000,1,77
44662,9.26000000,1,75
44663,9.42000000,1,59
44664,9.46000000,1,55
44665,9.02000000,1,99
44666,8.75000000,1,126
44667,9.19000000,1,82
44668,9.53000000,1,48
44669,9.14000000,1,87
44670,9.17000000,1,84
44671,9.17000000,1,84
44672,9.33000000,1,68
44673,8.93000000,1,108
44674,9.36000000,1,65
44675,9.32000000,1,69
44676,9.49000000,1,52
44677,9.30000000,1,71
44678,8.81000000,1,120
44679,-10.16000000,0,17
44680,9.30000000,1,71
44681,9.23000000,1,78
44682,9.11000000,1,90
44683,9.11000000,1,90
44684,9.43000000,1,58
44685,8.50000000,1,151
44686,9.23000000,1,78
44687,9.40000000,1,61
44688,8.89000000,1,112
44689,8.89000000,1,112
44690,9.34000000,1,67
44691,9.49000000,1,52
44692,9.53000000,1,48
44693,9.43000000,1,58
44694,-10.51000000,0,52
44695,9.41000000,1,60
44696,-10.12000000,0,13
44697,9.00000000,1,101
44698,8.68000000,1,133
44699,9.50000000,1,51
44700,9.60000000,1,41
44701,9.46000000,1,55
44702,8.95000000,1,106
44703,9.40000000,1,61
44704,9.58000000,1,43
44705,9.15000000,1,86
44706,8.98000000,1,103
44707,9.61000000,1,40
44708,9.51000000,1,50
44709,8.93000000,1,108
44710,8.79000000,1,122
44711,9.26000000,1,75
44712,9.12000000,1,89
44713,9.15000000,1,86
44714,9.14000000,1,87
44715,9.10000000,1,91
44716,8.67000000,1,134
44717,8.40000000,1,161
44718,9.38000000,1,63
44719,9.34000000,1,67
44720,9.31000000,1,70
44721,9.01000000,1,100
44722,9.64000000,1,37
44723,9.34000000,1,67
44724,9.27000000,1,74
44725,9.35000000,1,66
44726,9.23000000,1,78
44727,9.46000000,1,55
44728,9.66000000,1,35
44729,9.58000000,1,43
44730,9.17000000,1,84
44731,9.24000000,1,77
44732,-10.25000000,0,26
44733,9.40000000,1,61
44734,9.26000000,1,75
44735,-10.56000000,0,57
44736,9.40000000,1,61
44737,9.44000000,1,57
44738,9.10000000,1,91
44739,8.88000000,1,113
44740,9.39000000,1,62
44741,9.39000000,1,62
44742,8.97000000,1,104
44743,9.49000000,1,52
44744,8.70000000,1,131
44745,9.22000000,1,79
44746,9.29000000,1,72
44747,-10.07000000,0,8
44748,8.93000000,1,108
44749,8.84000000,1,117
44750,-10.57000000,0,58
44751,9.40000000,1,61
44752,9.16000000,1,85
44753,9.20000000,1,81
44754,9.36000000,1,65
44755,-10.42000000,0,43
44756,8.87000000,1,114
44757,9.05000000,1,96
44758,9.64000000,1,37
44759,9.39000000,1,62
44760,9.22000000,1,79
44761,9.30000000,1,71
44762,9.25000000,1,76
44763,9.12000000,1,89
44764,-10.19000000,0,20
44765,9.31000000,1,70
44766,9.17000000,1,84
44767,9.08000000,1,93
44768,9.23000000,1,78
44769,9.21000000,1,80
44770,9.38000000,1,63
44771,8.84000000,1,117
44772,9.45000000,1,56
44773,9.63000000,1,38
44774,9.46000000,1,55
44775,9.40000000,1,61
44776,8.76000000,1,125
44777,-10.39000000,0,40
44778,9.33000000,1,68
44779,9.52000000,1,49
44780,9.37000000,1,64
44781,9.31000000,1,70
44782,9.31000000,1,70
44783,9.60000000,1,41
44784,9.25000000,1,76
44785,9.64000000,1,37
44786,9.31000000,1,70
44787,8.98000000,1,103
44788,9.27000000,1,74
44789,9.24000000,1,77
44790,9.43000000,1,58
44791,9.49000000,1,52
44792,9.22000000,1,79
44793,9.24000000,1,77
44794,9.40000000,1,61
44795,9.34000000,1,67
44796,8.81000000,1,120
44797,-10.64000000,0,65
44798,8.98000000,1,103
44799,9.51000000,1,50
44800,9.39000000,1,62
44801,9.42000000,1,59
44802,9.06000000,1,95
44803,9.12000000,1,89
44804,8.43000000,1,158
44805,9.13000000,1,88
44806,9.16000000,1,85
44807,9.31000000,1,70
44808,9.13000000,1,88
44809,8.89000000,1,112
44810,9.15000000,1,86
44811,9.41000000,1,60
44812,9.25000000,1,76
44813,9.07000000,1,94
44814,9.48000000,1,53
44815,8.90000000,1,111
44816,9.28000000,1,73
44817,9.45000000,1,56
44818,8.80000000,1,121
44819,8.45000000,1,156
44820,8.99000000,1,102
44821,9.41000000,1,60
44822,-10.25000000,0,26
44823,9.54000000,1,47
44824,9.04000000,1,97
44825,8.65000000,1,136
44826,8.95000000,1,106
44827,9.27000000,1,74
44828,9.19000000,1,82
44829,8.81000000,1,120
44830,9.43000000,1,58
44831,9.08000000,1,93
44832,9.12000000,1,89
44833,9.25000000,1,76
44834,9.13000000,1,88
44835,9.11000000,1,90
44836,9.45000000,1,56
44837,9.61000000,1,40
44838,9.30000000,1,71
44839,9.45000000,1,56
44840,9.48000000,1,53
44841,9.46000000,1,55
44842,9.37000000,1,64
44843,9.49000000,1,52
44844,9.22000000,1,79
44845,-10.24000000,0,25
44846,9.17000000,1,84
44847,9.22000000,1,79
44848,8.87000000,1,114
44849,8.36000000,1,165
44850,9.16000000,1,85
44851,9.32000000,1,69
44852,9.13000000,1,88
44853,9.05000000,1,96
44854,8.81000000,1,120
44855,9.37000000,1,64
44856,9.20000000,1,81
44857,8.75000000,1,126
44858,9.30000000,1,71
44859,9.31000000,1,70
44860,9.54000000,1,47
44861,8.85000000,1,116
44862,9.37000000,1,64
44863,-10.21000000,0,22
44864,8.52000000,1,149
44865,9.50000000,1,51
44866,9.14000000,1,87
44867,9.33000000,1,68
44868,8.97000000,1,104
44869,9.55000000,1,46
44870,8.43000000,1,158
44871,9.43000000,1,58
44872,9.38000000,1,63
44873,9.44000000,1,57
44874,9.42000000,1,59
44875,9.21000000,1,80
44876,9.42000000,1,59
44877,9.20000000,1,81
44878,9.15000000,1,86
44879,8.92000000,1,109
44880,9.25000000,1,76
44881,9.26000000,1,75
44882,8.88000000,1,113
44883,8.98000000,1,103
44884,8.85000000,1,116
44885,9.21000000,1,80
44886,9.21000000,1,80
44887,9.53000000,1,48
44888,9.30000000,1,71
44889,8.74000000,1,127
44890,9.08000000,1,93
44891,8.95000000,1,106
44892,9.57000000,1,44
44893,9.07000000,1,94
44894,9.65000000,1,36
44895,9.25000000,1,76
44896,9.22000000,1,79
44897,9.42000000,1,59
44898,8.19000000,1,182
44899,9.14000000,1,87
44900,9.27000000,1,74
44901,9.60000000,1,41
44902,9.66000000,1,35
44903,9.37000000,1,64
44904,8.70000000,1,131
44905,-10.15000000,0,16
44906,9.61000000,1,40
44907,9.21000000,1,80
44908,9.42000000,1,59
44909,9.64000000,1,37
44910,-10.14000000,0,15
44911,-10.35000000,0,36
44912,9.40000000,1,61
44913,9.20000000,1,81
44914,9.51000000,1,50
44915,9.30000000,1,71
44916,8.71000000,1,130
44917,9.45000000,1,56
44918,9.45000000,1,56
44919,9.08000000,1,93
44920,-10.55000000,0,56
44921,8.97000000,1,104
44922,9.08000000,1,93
44923,9.44000000,1,57
44924,8.96000000,1,105
44925,8.99000000,1,102
44926,9.54000000,1,47
44927,-10.04000000,0,5
44928,9.14000000,1,87
44929,8.95000000,1,106
44930,9.42000000,1,59
44931,-10.25000000,0,26
44932,9.23000000,1,78
44933,9.52000000,1,49
44934,9.14000000,1,87
44935,-10.17000000,0,18
44936,9.29000000,1,72
44937,9.17000000,1,84
44938,9.33000000,1,68
44939,9.61000000,1,40
44940,9.33000000,1,68
44941,9.55000000,1,46
44942,9.50000000,1,51
44943,9.52000000,1,49
44944,8.95000000,1,106
44945,8.97000000,1,104
44946,8.97000000,1,104
44947,9.18000000,1,83
44948,8.61000000,1,140
44949,8.77000000,1,124
44950,9.42000000,1,59
44951,-10.27000000,0,28
44952,9.07000000,1,94
44953,8.60000000,1,141
44954,9.13000000,1,88
44955,9.24000000,1,77
44956,9.51000000,1,50
44957,9.54000000,1,47
44958,9.12000000,1,89
44959,9.29000000,1,72
44960,8.96000000,1,105
44961,9.28000000,1,73
44962,9.29000000,1,72
44963,-10.13000000,0,14
44964,9.14000000,1,87
44965,9.41000000,1,60
44966,9.70000000,1,31
44967,9.12000000,1,89
44968,9.51000000,1,50
44969,9.62000000,1,39
44970,9.15000000,1,86
44971,9.52000000,1,49
44972,9.55000000,1,46
44973,9.55000000,1,46
44974,9.21000000,1,80
44975,9.49000000,1,52
44976,9.25000000,1,76
44977,9.63000000,1,38
44978,9.02000000,1,99
44979,9.29000000,1,72
44980,9.32000000,1,69
44981,8.13000000,1,188
44982,9.45000000,1,56
44983,9.44000000,1,57
44984,8.92000000,1,109
44985,9.25000000,1,76
44986,9.44000000,1,57
44987,9.44000000,1,57
44988,9.52000000,1,49
44989,9.18000000,1,83
44990,9.05000000,1,96
44991,8.99000000,1,102
44992,9.26000000,1,75
44993,9.29000000,1,72
44994,9.28000000,1,73
44995,9.48000000,1,53
44996,9.02000000,1,99
44997,9.37000000,1,64
44998,9.02000000,1,99
44999,9.64000000,1,37
45000,9.46000000,1,55
45001,9.42000000,1,59
45002,8.59000000,1,142
45003,9.31000000,1,70
45004,9.50000000,1,51
45005,9.12000000,1,89
45006,9.17000000,1,84
45007,8.82000000,1,119
45008,9.38000000,1,63
45009,9.38000000,1,63
45010,9.00000000,1,101
45011,9.58000000,1,43
